,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
38390,39378.0,-1.01792027794564,0.331030424240341,0.628242496013916,0.525448202900441,-3.47759456524733,3.05989369660048,3.65381189703434,-0.43262073212455,0.0463288056352559,-1.0254856092353,-1.12621603611153,-0.0384275567147435,1.02865792445553,-0.708260286754525,0.791710792036156,0.401335589658623,-0.616345932569528,0.143146286460295,-0.363887025313781,-0.426179325191816,0.0037201261186896,0.795709479034632,-0.1339330648052,-0.680848417268474,0.154011807598547,-0.219173655887752,0.386624253444177,-0.213225485920821,810.3,0
77000,56836.0,-0.248429935686189,0.424088680150609,-0.389052663273669,-2.18888681201951,0.180373526200955,-0.956201680149212,0.853904612390554,0.0363934030516725,0.659945745498651,-1.21450527924134,0.593348334597228,0.804269717466644,-0.503421681442527,0.690377863673271,0.157486296659626,0.0046802986861618,-0.898593278182627,0.332757978580229,0.675866839228851,-0.302208706038374,-0.301060420983334,-0.854429348101288,0.189320541198959,-0.578369052029732,0.0993749255753527,-1.25363570580911,-0.445515054934129,-0.457471643213003,55.58,0
164079,116432.0,1.98896935141286,-0.115074012030504,-2.23534446385524,0.219882665143416,0.527364805406588,-1.27628500501622,0.727387278018358,-0.387030643876435,0.10374244162838,0.248381299797291,0.539100149622811,0.172881879715506,-1.40451252543672,1.28083654898051,-0.187932627674163,-0.310156078218896,-0.584783613087909,0.296072811454327,0.39774915186011,-0.210258686781818,0.211092767173193,0.540959850550065,-0.142826913455847,-0.32748905418933,0.461047650159526,-0.0990782602461119,-0.08319538467298,-0.0800436539870306,59.0,0
5600,5764.0,1.04657928374187,-0.105659336275503,0.69124969655356,0.973312593178372,-0.458329839669179,0.0024425529599583,-0.286981847411198,0.0906916675901069,1.59449391036724,-0.435800749640882,2.24423270264148,-1.63812403493412,0.624704584307754,1.78111813260231,-1.31405994184894,-0.422407185082311,0.91636412027688,-0.348273855601879,-0.139509321774135,-0.153111172226442,-0.272058514503824,-0.499295822717652,0.0369601334800142,0.174183234655923,0.255295521455631,0.22838584607322,-0.050130520243645,0.0009621376234914,52.02,0
212595,138920.0,1.86574182580139,0.383291236378923,-0.378550138253473,3.70312320929356,0.333931111298327,0.417790447732865,-0.0695557127891981,0.115119838635418,-0.589097455497082,1.35966593502272,-1.50764415941205,-0.491168001582823,-0.616264708235382,0.165553302717926,-0.745245636898115,1.10668100848421,-0.813731766157313,-0.704490061831454,-1.17452506822378,-0.251928356514308,-0.49967326419914,-1.57248146703726,0.541204155127321,0.433533991223137,-0.582316351554928,-0.625274627413294,-0.0263213421272541,-0.0222562979539295,30.27,0
47224,43137.0,1.0429582532121,-0.0151910834757599,-1.16632327403195,1.40929459615868,2.28977087031353,3.71409291852652,-0.250901580459633,0.815132776435288,-0.910490510641841,0.722072277505154,-0.350284609990118,-0.308037372271656,0.0251435579907357,0.465627389065483,0.677367368966359,0.945187517321393,-1.11135509883121,0.312775702695671,-0.740725446397415,0.19582136253797,0.132820035487131,-0.0218011883951566,-0.25494670712121,1.01905720045194,0.764947602494162,0.149700260036968,-0.0334485091343223,0.0305601978967841,113.75,0
282636,171037.0,-0.159232131543615,-0.81365170095719,1.49870603289336,-1.88641789226434,-0.893372164556981,0.105852787470863,-0.851561581380099,0.0972730928721065,-1.83565881698011,0.957735775116272,-1.38770738308318,-1.35820171222957,0.442400594993787,-0.791668360295171,0.227022103539561,-0.790933278245875,0.737349179170181,0.7097351643027,0.786744940752104,-0.0539172092144867,0.128456370707176,0.799831869916545,-0.14565835448161,0.683659210930346,-0.136315394871492,0.172969635039479,0.167741225528359,0.152782439626894,34.2,0
143191,85182.0,1.17637856626621,1.02174972246939,-1.780923167506,1.42907766247625,1.03914135043062,-0.900584986721085,0.442599776659598,0.045192539088552,-0.351829401759413,-1.36143263104564,2.06942605401093,-0.996343016750173,-2.40613410393608,-2.73030073431849,0.890550346895508,1.13982030691936,2.74301498923653,1.75976953790342,-0.769283017798375,-0.181842398603396,-0.176092593721171,-0.522495486418605,-0.208286425569356,-0.693778789417447,0.721934812434208,-0.254573791533532,0.03701921825681,0.0758876396667883,4.49,0
56951,47688.0,-0.922845874568641,1.14535243235323,1.54378360986149,0.618184089231422,0.0431769127679666,0.348556061314621,0.942598098579007,0.0108095666567018,-0.514168822215522,-0.159934724158245,1.27551328417521,1.17071742604452,0.144132800572558,-0.0198810369404559,-1.05348730486054,-0.752287983134386,0.0575392309403485,-0.442960127374566,0.0492419316162831,-0.179660375335395,0.0950649234424207,0.371128474428164,-0.213484363781432,0.244579678388558,0.0480046764461801,-0.429261796368903,-0.233931279877106,0.0899225311855735,58.91,0
166215,117931.0,-0.0694985475583485,0.79492579895925,0.0217297258167057,-0.394189036526248,0.869214062915836,-1.18377515175843,1.27543163041604,-0.582166734211929,0.0855950322090507,0.0163760536108051,-0.64411262166911,0.314491106613069,0.794554861071029,0.0204549604971824,0.462707650970383,-0.629215101455316,-0.57834021514334,-0.0583565380762412,-0.0176545786691609,0.0560043107355268,0.33909046559701,1.47217379928909,-0.0192460431262753,0.0458144634013591,-0.778176994035918,-0.254687483552537,0.241021157686981,0.0821937192325803,3.58,0
61106,49665.0,1.26284185284082,1.18752836835104,-1.92362649915904,1.34278622386069,1.24601023049379,-1.04726961076876,0.616627448976054,-0.154016818156162,-0.56266585185133,-1.363241440488,1.68236783885849,-0.37113558039022,-0.653815730311692,-3.11691308163283,0.494103314172841,1.5001682613396,2.18903871079859,2.16889510279249,-0.232742643110617,-0.0357998776282409,-0.219795123143871,-0.592129156283374,-0.316088215473922,-0.837672870819484,0.918383043863261,-0.258449418119942,0.031320427310609,0.0771447244526076,0.89,0
200286,133372.0,1.91852166201725,-0.409863973061146,-0.870800957329418,0.399300370886598,-0.583812485705068,-1.22594791267838,0.0382638767285477,-0.25063712345761,1.16357233277942,-0.21794235653618,-0.64583986103248,0.373620021528683,-0.856472099177781,0.274085888063138,-0.18665553051048,-0.655085503239657,0.147903829255445,-0.787301287944192,0.116939622211991,-0.218210551754677,-0.114154237332934,-0.194439715613221,0.242885710741798,0.3982111122106,-0.174302732673021,-0.113609733585372,-0.0334930759162506,-0.0459818641702746,48.95,0
195490,131082.0,1.9388512097773,0.750448307782336,-1.53313654171957,3.59317645390609,1.20743067006925,-0.0258630023095653,0.725047137461347,-0.177378428531318,-1.69548650676975,1.67995687082524,0.531280990630413,0.571536244516093,0.125100294288955,0.685853085286696,-1.97241076896558,0.422404412529227,-0.804979409652785,-0.264683037918324,-1.06643021953337,-0.246666228557564,0.170040459082294,0.512312590564133,0.0051406137967532,0.777007206228181,0.415328550565666,0.114904840209661,-0.085727781685227,-0.0691045506179872,9.62,0
228908,145713.0,-9.38858705094814,-13.1262511185325,-3.53696224918105,2.50527284799987,8.26285742727756,-6.90915617395721,-3.03299281496888,0.568345524697626,-0.349222477061995,-0.412043110759177,-0.0845300030085365,1.16174983502204,-0.203279425785251,2.13000244840561,-1.3403837530114,-0.0891711484061646,-0.411464468893349,0.49858400210248,-0.707450417471797,4.11001032108168,1.94472840234908,0.459669754047728,0.919643005957853,-0.245039668235312,-1.15908237678189,0.436983085504156,0.147913463382316,-1.63725848251575,472.98,0
92039,63743.0,0.992303029427703,-0.820304420090607,0.747966887660806,0.169885313580792,-0.919204366611353,0.413961114393384,-0.640197296335327,0.236325368530706,1.33008924455113,-0.526698910784347,-1.17792365957312,0.12181499186593,-0.613414881217956,-0.398650254934231,0.0773016228017072,-0.206623370491166,0.266442661795225,-0.803389901698883,0.283036245247015,0.089541700596195,-0.18299598898596,-0.512675942792315,-0.0478452948274463,-0.41542679106754,0.0726174635227688,0.996979413456329,-0.0432639787039215,0.0231282411098792,119.26,0
93086,64244.0,1.17664285181858,0.133039059602694,0.12677954314869,0.468812664996862,-0.0824531704851212,-0.11579591665258,-0.171950765543962,0.169317733454961,-0.026781021655051,-0.125856243227485,1.35434446938576,0.259413781222596,-1.02533102336447,0.159528969122961,0.802777724849299,0.535979570373402,-0.0279729113506123,0.0040959619475355,-0.137881020622685,-0.151330419573466,-0.238779143421825,-0.766659427136013,0.113047012295886,-0.380971200771316,0.113204561086618,0.130195281148111,-0.0202710924921048,0.0127399336027011,9.99,0
157756,110399.0,1.78939503302761,-0.411135139547313,-0.345076990509205,1.39008648180286,-0.408663681932752,0.0864365112478173,-0.629788589038574,0.0622173036464618,2.09869829057069,0.0133000473266532,1.13028414205939,-2.23170776493142,0.817709580979295,1.81360884308838,-0.512379418770244,0.821228100135944,-0.423688056186487,1.4024369062309,-0.517147838354482,-0.157721089241099,0.134361415390901,0.523259479233802,0.0161695509054625,-0.59104223643753,-0.141758928871126,-0.595988713489642,0.0037823027247066,-0.03861313907388,90.0,0
86098,61081.0,-0.516155705423231,1.38246798882456,0.863812157393445,0.753541685709441,0.616585313537068,-0.501301065486031,1.11970211065983,-0.172764347311401,-0.856471264525487,0.0259349110288809,-0.147861653695162,0.256421891424078,0.522195420441083,0.369530105227142,1.0125503084469,-0.928784166846027,0.177917152650673,-0.639439799290654,0.1763922600523,0.11440517298859,0.118427930604522,0.533464906119077,-0.238967259185455,0.113032869095174,0.0602767551942249,-0.241384904342436,0.266834539936243,0.189236197584499,11.46,0
30025,35743.0,-0.633280513871284,0.53523342629586,0.66525558206805,-1.80001022292638,-0.556509360114025,-0.68934178671957,-0.1233861221862,0.419420103891828,-1.1519097573366,0.0712399227066254,-1.84003587593429,-1.09455281387409,-0.672675634122939,0.388175659871754,0.381021187282737,-0.678490543377372,-0.384327391972736,1.41471649824819,-0.988635692733433,-0.540679211390305,-0.412159422645408,-0.809987697592684,-0.0303849535521774,-0.485623606878131,-0.461528189207049,0.812990605765403,0.176903149946376,0.127745065589259,1.0,0
216797,140637.0,1.93607120011838,-0.689837125792358,-0.493631011665107,0.737294484051389,-0.815090474772416,-0.491377338763808,-0.468642634002201,-0.209349247719839,-0.445846886218221,0.934137847674207,-0.956069208467104,0.674047294948996,1.46393375626378,-0.281714858210453,0.0546162963030602,-1.46464956250359,-0.333696960641595,1.08736893311623,-1.36162844025071,-0.45832342813724,-0.256154091610449,-0.188821427764552,0.195330076048934,-0.0508957366654719,-0.170298069488151,-0.67988410208435,0.0655593487763886,-0.0158140308016115,78.0,0
225703,144355.0,-0.392673907326178,0.868813821134057,-0.527144335014726,-0.904252405380573,1.54920271189866,-1.4066431174865,-0.45341081788904,-2.86700773928261,0.068624118171129,-0.481105866716684,-1.07517669349448,1.1431899697805,0.822841305340107,0.296073960451291,-1.60831764257026,-0.0539533713165,-0.556759768101865,-1.1119966844505,-1.4547363317771,-0.872871240269489,2.26606574515291,-0.962715084909971,-1.98534301942776,0.0364727244472787,0.61942282314353,0.188029556395425,0.312136127168057,0.289143172208039,69.9,0
128343,78677.0,-0.98377154686784,1.60132953767949,-0.0022574162924269,0.872226639647356,-0.357597526043451,-0.302342008771803,0.0902585457055927,0.855622573923254,-0.760207734674207,-0.19674082794968,0.259948023739119,0.693873836740831,-0.479329413326022,1.04731337788518,-0.622968272608893,-0.244282614892359,0.0933048587689754,0.557447639699819,1.0660077291229,-0.159777546582481,0.200650830024359,0.527319772743628,-0.0532336319755386,0.0141471358612371,-0.332860887273607,-0.328962418264142,0.0728015416575072,0.111386436456905,23.74,0
89824,62739.0,-0.63254551060576,-0.619568271987786,1.46755841871544,-2.45838392360536,-1.05169890703516,-0.524877340578719,0.0394039967190177,-0.184701420825373,-2.21805506403526,0.792963527245833,-1.07486179223207,-1.18462275305076,0.769131868452177,-0.642200437141279,0.119611792287056,0.13394427995255,-0.0611013612100396,0.157075080848023,-0.599506282776173,-0.350587451883581,-0.29918411051613,-0.538152145754845,0.232678973572908,-0.180416379183412,-0.310778802499951,-0.572291383278408,0.0587641667003035,0.10949128762743,104.65,0
198092,132329.0,2.04649122875707,-0.0127585397775879,-1.05191664950713,0.416722282579766,-0.0784156639328188,-1.19535896693287,0.255051798581252,-0.38735684155823,0.4076660721801,0.0438088580113083,-0.584032911798117,0.906559231687276,0.937639645705086,0.103932856172554,-0.055471355414373,-0.147701644996951,-0.33451217832049,-0.978058133719572,0.134249581337037,-0.152032101167026,-0.273670293185693,-0.630220472328703,0.323607684457663,0.0706516238393877,-0.273020858806189,0.191580859655692,-0.066558257870372,-0.0565432422038152,9.99,0
265437,161884.0,2.04423236121937,-0.147498653555769,-1.21790248771084,0.214175380085855,0.0630275947318189,-0.676080916946714,0.0446201217287255,-0.13779729959766,0.376222926874669,0.25532215574659,0.532353204198672,0.760503035570068,-0.399776338741897,0.537974149028659,-0.582656864204391,0.226131939557807,-0.654998905126371,-0.191832256188325,0.585298269981342,-0.226938906381877,-0.267635399730722,-0.69574874064177,0.283876464582827,-0.418750683118578,-0.292025658676321,0.204034714437788,-0.0782148431866571,-0.0748236870365515,2.99,0
104300,69005.0,-0.512320818642919,0.971707491434136,1.64853975701486,-0.152186803943103,0.0938682749377181,-0.213928268462321,0.544865374010004,0.192896817756095,-0.708015956320805,-0.194339030122186,1.74265093185009,0.915074401096343,0.123392822254039,0.332983049873353,0.359021293383657,0.0320001007682606,-0.304707465289233,-0.401102545256196,-0.133414696396368,0.0839994774850157,-0.132729815408635,-0.311149053882002,0.0170250391525477,0.211295722003234,-0.316445219596846,0.0700496513892566,0.279835666858205,0.109944147206062,2.69,0
210740,138106.0,-0.215893040384118,0.982334181694645,-0.265418067586737,-0.404220442290113,0.441716384842695,-1.1531307336754,1.14370257727125,-0.285456946952271,0.182251792061637,0.0023512531081765,-0.869871058320324,-0.0672461757322546,-0.0745809704664292,0.375827395202789,0.53623324390501,-0.506682035870133,-0.425866139096959,0.0706965633376305,-0.0660313781527106,0.114156456287377,0.345949596080411,1.33322873032905,-0.0756331190890825,0.0216380014823033,-0.746727892124311,-0.211644526969485,0.624172582405718,0.392182582256472,37.57,0
255210,157117.0,-0.888514898496759,1.34607119410159,-0.954308322199997,-0.0430601655726578,0.429937972642291,-0.160426511745509,-0.0466240044302452,0.950966128487283,-0.713344647399434,-0.947107686880074,0.189532436348207,-0.298409686150098,-1.62507094762524,0.2896926722001,-0.100492198635556,0.397902503045881,0.924609758782623,0.784928967044763,1.40000900554766,-0.283695323269563,-0.134407401555951,-0.732593625513859,0.0694521676640802,0.0975763549207387,-0.816977144371108,0.268683951741514,-0.218439103966728,0.0302234645287841,9.99,0
40196,40132.0,0.918489601030769,-0.181450813463769,0.344759929677087,1.17797968682632,-0.317240889849699,-0.0276506625009762,0.0057154097905929,0.117367697389482,-0.145138870260547,0.149194347794275,1.38632800480717,0.575736868998082,-0.755172758005032,0.695935739297935,0.620520985580329,0.155266558881885,-0.419887317594668,0.0823258250372827,-0.574035743369992,0.0283099557058084,0.175065054054383,0.247382729968895,-0.151165639949328,-0.0003889863006627,0.440110824553805,-0.326337302181868,0.0082569186199368,0.0293156707073707,120.0,0
272054,164891.0,-2.1465858726994,-0.70772328989117,0.331150916767432,-2.09060441706481,-1.33121803030481,-0.292442149737079,-0.67028393654619,1.0325721710889,-0.858644484845931,-0.281985067340533,-0.138347867268634,-1.06941540970307,-1.70872767181504,0.572991635149878,-0.512124657134379,2.20400435560936,-0.171292692035306,-0.0172225031248526,-0.0438257488097216,-0.0882072677103236,0.526058903143222,1.00629864015333,-0.383278806753217,-0.387661550876306,0.0329752348637034,-0.126529136278092,0.115934392733248,-0.202734249677313,173.0,0
244171,152237.0,-1.40681768204679,0.315387969924052,1.30815608536159,-0.516337527382788,1.31313198570175,-0.82825838391099,0.632132388635204,-0.350986197152173,0.501428682501783,-0.480322296965258,-0.567349359883759,0.523722574637384,0.332585322925992,-0.398350630841133,-0.195754714087831,-1.34259628940435,0.140929372424764,-0.398093352471367,0.658937196429308,-0.0542833202878245,-0.0056682577124343,0.611622157609072,-0.784872095665915,1.17975734446002,1.02658646773034,-0.263472369484241,0.0076120095071314,-0.121509643715226,3.53,0
241704,151143.0,-0.718372018738565,0.620426575732932,-0.434083658039697,-0.352164445025854,0.873129088006714,-1.22744522330873,0.826979562401598,-0.117372951329099,0.345258441188773,-0.366952680111334,-0.322622075786568,-0.347034216142683,-0.805958611236262,-0.965757261821532,-0.0695737807445273,0.18703878606664,0.590539203546659,-0.377883887712116,-0.428172602777115,-0.167996315167447,-0.418028695770607,-0.754170597298989,0.622349205508335,0.957539746677448,-0.360151101756467,0.111079329805993,0.326886674912755,0.0622607177313509,8.99,0
152967,97682.0,1.9645504174244,0.207733662912944,-2.17921496975385,1.16742969924903,1.15510068352931,-0.412757489343557,0.644640499709891,-0.324344122494762,0.944026528158271,0.16706640404686,1.37775650679917,-2.22996934628437,0.79791893011949,2.60196364019666,-1.10069621146445,-0.177367695814013,-0.0200813065013017,0.552375668144612,-0.200010034247281,-0.216236642463058,0.0692548791656223,0.34805153375464,-0.117779257321024,0.152701955657416,0.530839149209571,-0.47784243757561,-0.0856958030670854,-0.0733629417610094,59.9,0
5040,4652.0,-1.25383177291289,1.88815032373309,0.276655783010674,0.112795916618832,0.0152928312631621,-0.615828929598247,-0.103666677487957,0.696658166613317,0.628497470893865,-1.0451507611237,-0.0778260556507967,-1.87662314959731,3.24628145677166,1.27930730023556,0.0274824670001004,0.766540831249738,0.696771371981984,0.315880677216031,-0.024605636593813,0.0750251570690492,-0.403745162677978,-0.983554460871555,-0.0440691997784939,-0.548333657628018,0.0581825037078749,0.090797197353468,0.101223208720901,-0.0087269149409904,1.98,0
124886,77459.0,0.893508151249202,-0.942682826947069,0.483313748334809,-0.063898635948637,-0.474564361272999,1.14778095272003,-0.583394902054699,0.322508358941479,0.87470806958555,-0.42616161612228,0.229884983975721,1.42326140574733,0.951163668009661,-0.532187420457728,-0.739467370376578,0.10506698968715,-0.294988749998133,-0.283618967223539,0.778549860762,0.324767000564224,-0.122789896425076,-0.416055416942317,-0.200946205304667,-1.04313817329947,0.157713085133757,1.00716354948622,-0.0477118273072766,0.0190331231503959,171.3,0
24380,33205.0,-0.542845458491569,0.816419667155967,1.19905465464067,0.248267127720578,-0.786578903759288,-0.59059028770236,0.266733449923491,0.418571970911841,-0.484128158138063,-0.734247690545443,0.124479120273876,0.554062315008063,0.386105104563867,0.365279080661694,1.01434467254176,0.0045146124810094,0.126959673888331,-0.710355977061609,-0.752265703823923,-0.0731708613056433,0.141541084102292,0.200886979323345,0.337174491127474,0.60821369670329,-0.621035474447998,0.118442605762944,-0.093886704142816,-0.012738059750041,70.0,0
68570,53048.0,0.987884643034642,-0.269542378120671,2.12373151011439,2.82348105090619,-0.962494162562498,1.96098198054936,-1.41658250568252,0.747635516056627,0.881378466790269,0.359156884685956,0.0082275549619011,1.27762901998123,0.087139102475764,-1.12763256795878,-2.35608614889343,0.0993132149923587,-0.0196477034313501,0.0386573138810343,-0.491317164734344,-0.179589611813974,0.121311725222455,0.85178546785178,-0.137726740303513,-0.233555274233728,0.421553189503971,0.282160541532338,0.108541197467067,0.0229012012735459,1.0,0
171145,120515.0,-0.212583083608694,0.746530638910851,-0.604824003003302,-0.606787648574405,2.00207572509389,-1.40868428228499,1.86058681692624,-0.64909405356515,-0.751539623029639,-0.260224187866901,-1.15107134796729,-0.850428507661051,-1.1661478575549,0.721988254609571,-0.525573170007419,-0.863271994043661,-0.275813115941544,-0.384378698334405,-0.0410395516163052,-0.0608444622483014,0.316435414406645,1.04471751799389,-0.50009897166285,0.813261055051343,0.406435287978422,0.604101846995222,-0.14122455349372,-0.0832081268166519,0.0,0
237602,149315.0,-0.0548571282121846,1.37770846899234,-1.05410832911735,-0.370682152816545,1.11512180903585,-1.64897726201267,1.69203042962215,-0.46576325070411,-0.568172848013849,-0.640930037920088,-0.450408015917072,-0.468783751471683,-0.39289209891937,-0.642242305100836,0.016766085031166,-0.0058211447594174,0.562343479929648,-0.0506669121440739,-0.575321410600456,-0.0550160875051116,0.0640833385360801,0.310867604259779,-0.218857958937757,-0.0798452831305421,0.058443783162826,0.368657560798157,0.106955571516197,0.0961760519737199,23.98,0
159880,113018.0,2.11884411741334,-0.1888184503253,-1.77397455494244,0.0355546031498439,0.393782985283689,-0.495228976519749,0.0100876613268389,-0.119694780882594,1.07840351199322,-0.0520053182664068,-1.61573464370971,-0.900389756908649,-1.68775164770722,0.809923303215094,1.20135529286196,-0.0386049202474955,-0.634267667588175,0.472778522899643,0.0124196507916372,-0.330157885867442,0.204363641734819,0.656573152431904,-0.0411764656158881,-0.0023081937247452,0.364924549850233,-0.400786778338879,-0.0062685529872057,-0.0583283970496447,1.0,0
225405,144233.0,-1.84597009705805,-1.76071524532935,-1.01748321578897,-0.668364261746994,0.649959032338204,-0.560576156089878,0.255794087300025,0.337334457026411,-1.18159603479175,-0.0080778553323376,-1.98092450892922,-0.315625243728928,0.72200428579489,0.489595162034398,0.32452909232724,-1.68498148486661,-0.162303447749831,1.91368056182486,-0.541184933671795,0.598703341060679,0.332195068997028,0.543304029846334,0.398208254813846,0.0244987675914967,-0.196685214217259,-0.0639822987481362,0.298013681408806,-0.0196488825705614,267.5,0
259865,159307.0,-1.29326361595172,2.17277499671603,-2.20431798430575,0.493322692206208,-0.262501748037738,0.320568357977573,-2.71340367726616,-4.31568978086452,-0.626368242115117,-1.97437280057415,0.0314938629186313,0.539761288550611,-1.77689799381184,0.130442999910631,-1.08647809133067,0.554744576205496,1.8531298025454,1.26270780845322,0.721118659848715,0.898383409816662,-2.2551263688733,1.43460709660732,0.303234563713697,-0.523503562505786,-1.31545987215342,0.558125077606994,-0.273903571718631,0.12678924306799,1.0,0
80952,58734.0,0.85987995852626,-0.793163583689618,-0.675449168775679,-0.0253112516816221,0.165122590392832,0.420187903278452,0.272854431884266,0.0276679725519278,0.0637707057357782,-0.158926010609314,0.348322784208775,0.593257037000477,-0.129894205944022,0.404093026327869,-0.213030029656476,-0.0136264341726346,-0.324131328995066,-0.261044595482864,0.598286951509949,0.367806600696563,0.0490465641152792,-0.227809312150171,-0.409473976618763,-1.05052938002525,0.510403239343927,1.15174124719576,-0.12652174696592,0.0062764678866932,229.44,0
